CODE	FR_LABEL	TYPE
HP:0011979	dopamine urinaire élevée	pt
HP:0011980	Lithiases vésiculaires liées au cholestérol	pt
HP:0011981	calculs biliaires pigmentés	pt
HP:0011982	calculs biliaires pigmentés en noir	pt
HP:0011983	calculs biliaires avec pigments marron	pt
HP:0011984	atrésie de la vésicule biliaire	pt
HP:0011985	selles acholiques	pt
HP:0011986	Ossification ectopique	pt
HP:0011987	ossification ectopique dans un tissu musculaire	pt
HP:0011988	ossification ectopique dans un tissu tendineux	pt
HP:0011989	ossification ectopique dans un tissu ligamentaire	pt
HP:0011990	anomalie de la physiologie des neutrophiles	pt
HP:0011991	nombre anormal des cellules neutrophiles	pt
HP:0011992	anomalie de la morphologie des neutrophiles	pt
HP:0011993	activité bactéricide des neutrophiles altérée	pt
HP:0011994	anomalie du septum inter-atrial	pt
HP:0011995	Anévrysme du septum interventriculaire	pt
HP:0011996	activité du facteur V élevée	pt
HP:0011997	hyperlactémie postprandiale	pt
HP:0011998	hypoerglycémie postprandiale	pt
HP:0011999	Paranoïa	pt
HP:0012000	EEG avec pointes généralisées	pt
HP:0012001	EEG avec polypointes généralisées	pt
HP:0012003	auras affectives	pt
HP:0012004	auras mnémoniques	pt
HP:0012005	Impression de déjà vu	pt
HP:0012006	impression de jamais vu	pt
HP:0012007	auras hallucinatoires	pt
HP:0012009	EEG avec pointes-ondes focales centrales	pt
HP:0012010	EEG avec pointes-ondes focales frontale	pt
HP:0012011	EEG avec pointes-ondes focales occipitales	pt
HP:0012012	EEG avec pointes-ondes focales pariétales	pt
HP:0012013	EEG avec pointes-ondes focales temporales	pt
HP:0012014	EEG avec pointes focales centrales	pt
HP:0012015	EEG avec pointes focales frontales	pt
HP:0012016	EEG avec pointes focales occipitales	pt
HP:0012017	EEG avec pointes focales pariétales	pt
HP:0012018	EEG avec pointes focales temporales	pt
HP:0012019	Luxation du cristallin	pt
HP:0012020	aorte à droite	pt
HP:0012021	ductus venosus patent persistent	pt
HP:0012022	shunt veineux portosystémique congénital	pt
HP:0012023	galactosurie	pt
HP:0012024	hypergalactosémie	pt
HP:0012025	anomalie du métabolisme de l'ornithine	pt
HP:0012026	hyperornithinémie	pt
HP:0012027	Oedème laryngé	pt
HP:0012028	Adénome hépatocellulaire	pt
HP:0012029	anomalie d'un dosage hormonal urinaire	pt
HP:0012030	cortisol urinaire augmenté	pt
HP:0012030	cortisolurie augmentée	uf
HP:0012031	tumeur lipomateuse	pt
HP:0012032	Lipome	pt
HP:0012033	lipome sacré	pt
HP:0012034	Liposarcome	pt
HP:0012035	Sébocystomatose	pt
HP:0012036	amytrophie sternocléïdomastoïdienne	pt
HP:0012037	amyotrophie des muscles pectoraux	pt
HP:0012038	Cornea guttata	pt
HP:0012040	Oedème stromal cornéen	pt
HP:0012041	fertilité diminuée chez les males	pt
HP:0012042	asthme induit par l'aspirine	pt
HP:0012043	Nystagmus pendulaire	pt
HP:0012044	nystagmus en bascule	pt
HP:0012045	taches rétiniennes	pt
HP:0012046	aréflexie des membres inférieurs	pt
HP:0012047	Héméralopie	pt
HP:0012048	Dystonie oro-mandibulaire	pt
HP:0012049	Dystonie laryngée	pt
HP:0012050	Anasarque	pt
HP:0012051	hypoglycémie réactive	pt
HP:0012052	"calcitriol (1,25-dihydroxycholécalciféol) sérique bas"	pt
HP:0012053	calcifédiol (25-hydroxycholécalciférol) sérique bas	pt
HP:0012054	mélanome choroïdien	pt
HP:0012055	mélanome malin du corps ciliaire (maladie)	pt
HP:0012056	mélanome cutané	pt
HP:0012057	Mélanome à extension superficielle (C43.-)	pt
HP:0012058	Mélanome nodulaire d'emblée	pt
HP:0012059	Mélanome malin sur mélanose circonscrite précancéreuse de Dubreuilh (C43.-)	pt
HP:0012060	Mélanome lentigineux des extrémités	pt
HP:0012062	Kyste de l'os	pt
HP:0012063	kyste anévrysmal de l'os	pt
HP:0012064	kyste osseux uniloculaire	pt
HP:0012065	lésions kystiques multiples des os	pt
HP:0012066	excrétion de disaccharide urinaire augmentée	pt
HP:0012067	glycopeptidurie	pt
HP:0012068	Aspartylglucosaminurie	pt
HP:0012068	aspartyl-glucosaminurie	pt
HP:0012069	excrétion de sulfate de kératane dans les urines	pt
HP:0012070	excrétion de sulfate de chondroïtine dans l'urine	pt
HP:0012071	anomalie du métabolisme de l'acétylcarnitine	pt
HP:0012072	acidurie	pt
HP:0012074	Pupillotonie	pt
HP:0012075	Trouble de la personnalité	pt
HP:0012076	Trouble de la personnalité limite	pt
HP:0012077	Trouble de la personnalité de type histrionique	pt
HP:0012078	bloc de la conduction motrice	pt
HP:0012079	anomalie de la conduction du neurone moteur central	pt
HP:0012080	atrophie de la couche granulaire du cervelet	pt
HP:0012081	cervelet élargi	pt
HP:0012082	atrophie de la couche de Purkinje du cervelet	pt
HP:0012084	anomalie de la tailles des fibres des muscles squelettiques	pt
HP:0012085	Pyurie	pt
HP:0012086	couleur urinaire anormale	pt
HP:0012087	forme anormale des mitochondries	pt
HP:0012088	odeur urinaire anormale	pt
HP:0012089	Artérite	pt
HP:0012090	anomalie de la morphologie du pancréas	pt
HP:0012091	anomalie de la physiologie du pancréas	pt
HP:0012092	anomalie de la physiologie du pancréas exocrine	pt
HP:0012093	anomalie de la physiologie du pancréas endocrine	pt
HP:0012094	taille anormale du pancréas	pt
HP:0012095	luxations articulaires multiples	pt
HP:0012096	kyste épidermoïde	pt
HP:0012097	kyste dermoïde intracrânial	pt
HP:0012098	oedème du dos du pied	pt
HP:0012099	anomalie du dosage des cathécolamines circulantes	pt
HP:0012100	créatininémie anormale	pt
HP:0012100	dyscréatininémie	uf
HP:0012101	créatinine sérique diminuée	pt
HP:0012101	créatininémie diminuée	uf
HP:0012101	hypocréatininémie	uf
HP:0012102	nombre anormal de mitochondries	pt
HP:0012103	anomalie des mitochondries	pt
HP:0012104	atrophie corticale pariétale	pt
HP:0012105	atrophie corticale occipitale	pt
HP:0012106	racourcissement rhizomélique de la jambe	pt
HP:0012107	diamètre de la fibula augmenté	pt
HP:0012108	Glaucome primitif à angle ouvert	pt
HP:0012109	glaucome primitif à angle fermé (maladie)	pt
HP:0012110	hypoplasie du pont	pt
HP:0012111	anomalie du dosage des glucocoticoïdes circulantes	pt
HP:0012112	anomalie du dosage de la corticostérone circulante	pt
HP:0012113	anomalie du métabolisme de la créatine	pt
HP:0012114	Carcinome de l'endomètre	pt
HP:0012115	Hépatite	pt
HP:0012116	albuminémie anormale	pt
HP:0012116	dosage sanguin de l'albumine anormal	uf
HP:0012117	Hyperalbuminémie	pt
HP:0012118	Cancer du larynx	pt
HP:0012119	Méthémoglobinémie	pt
HP:0012120	acidurie méthylmalonique	pt
HP:0012121	Panuvéite	pt
HP:0012122	Uvéite antérieure	pt
HP:0012123	Uvéite postérieure	pt
HP:0012124	Uvéite intermédiaire	pt
HP:0012125	Cancer de la prostate	pt
HP:0012126	Cancer de l'estomac	pt
HP:0012127	uracilurie	pt
HP:0012128	nécrose des ganglions de la base	pt
HP:0012129	anomalie des cellules stromales de la moëlle osseuse	pt
HP:0012130	anomalie des cellules de la lignée érythroïde	pt
HP:0012131	nombre anormal des précurseurs érythroïdes	pt
HP:0012132	Hyperplasie érythroïde	pt
HP:0012133	hypoplasie érythroïde	pt
HP:0012134	érythropoïèse dysplasique	pt
HP:0012135	anomalie des cellules de la lignée des granulocytes	pt
HP:0012136	granulopoïèse dysplasique	pt
HP:0012137	nombre anormal des précurseurs de granulocytes	pt
HP:0012138	hyperplasie granulocytaire	pt
HP:0012139	hypoplasie granulocytaire	pt
HP:0012140	anomalie des cellules de la lignée lymphoïde	pt
HP:0012142	carcinome épidermoïde pancréatique	pt
HP:0012142	carcinome pancréatique à cellules squameuses	uf
HP:0012143	anomalie des cellules de la lignée des mégacaryocytes	pt
HP:0012144	anomalie des cellules de la lignée des monocytes/macrophages	pt
HP:0012145	anomalie de plusieurs lignées de cellules dans la moëlle osseuse	pt
HP:0012146	anomalie du facteur de Willebrand	pt
HP:0012147	quantité réduite du facteur de Willebrand	pt
HP:0012148	myélodysplasie à lignée multiple	pt
HP:0012151	Hémothorax	pt
HP:0012152	fovéoschisis	pt
HP:0012153	Hypotriglycéridémie	pt
HP:0012154	Anhédonie	pt
HP:0012156	Hématophagocytose	pt
HP:0012157	atrophie cérébrale souscorticale	pt
HP:0012158	dissection de l'artère carotide	pt
HP:0012159	dissection de l'artère carotide interne	pt
HP:0012160	dissection de l'artère carotide interne intracrâniale	pt
HP:0012161	dissection de l'artère carotide externe	pt
HP:0012162	dissection de l'artère carotide commune	pt
HP:0012163	anévrysme de l'artère carotide	pt
HP:0012164	Astérixis	pt
HP:0012165	Oligodactylie	pt
HP:0012166	grattage compulsif	pt
HP:0012166	dermatillomanie	uf
HP:0012167	trichotillomanie	pt
HP:0012167	trichomanie	uf
HP:0012168	krouomanie	pt
HP:0012169	automorsure	pt
HP:0012170	onychophagie	pt
HP:0012173	tachycardie orthostatique	pt
HP:0012174	Glioblastome polymorphe	pt
HP:0012175	résistance à la protéine C activée	pt
HP:0012176	anomalie des cellules natural killer NK	pt
HP:0012177	physiologie anormale des cellules natural killer (NK)	pt
HP:0012178	activité des cellules NK diminuée	pt
HP:0012179	dystonie crâniofaciale	pt
HP:0012180	médianécrose kystique	pt
HP:0012181	Syndrome canalaire	pt
HP:0012182	carcinome épidermoïde oro-pharyngé	pt
HP:0012183	polypose hyperplasique colique	pt
HP:0012184	Hyperalphalipoprotéinémie	pt
HP:0012185	neur	pt
HP:0012188	Hyperémèse gravidique	pt
HP:0012189	Maladie de Hodgkin	pt
HP:0012189	Lymphome de Hodgkin	pt
HP:0012190	lymphome t	pt
HP:0012191	lymphome b	pt
HP:0012192	Lymphome à cellules T cutané	pt
HP:0012193	Lymphome anaplasique é grandes cellules	pt
HP:0012194	hémiplégie épisodique	pt
HP:0012195	respiration irrégulière	pt
HP:0012196	Respiration de Cheyne-Stokes	pt
HP:0012197	Insulinome	pt
HP:0012198	polypose juvénile colique	pt
HP:0012199	Céphalée vasculaire de Horton	pt
HP:0012200	anomalie de la prothrombine	pt
HP:0012201	activité de la prothrombine diminuée	pt
HP:0012202	concentration d'acides biliaires sériques augmentée	pt
HP:0012203	Onychomycose	pt
HP:0012204	candidoses vulvovaginales récidivantes	pt
HP:0012205	Globozoospermie	pt
HP:0012206	motilité anormale du sperme	pt
HP:0012207	mobilité spermatique réduite	pt
HP:0012209	Leucémie myélomonocytaire juvénile	pt
HP:0012210	morphologie rénale  anormale	pt
HP:0012211	physiologie rénale anormale	pt
HP:0012211	physiologie anormale du rein	uf
HP:0012212	taux de filtration glomérulaire anormal	pt
HP:0012213	taux de filtration glomérulaire diminuée	pt
HP:0012214	taux de filtration glomérulaire augmenté	pt
HP:0012215	Microlithiase testiculaire	pt
HP:0012217	porphobilinogène urinaire augmenté	pt
HP:0012217	porphobilinogènurie augmentée	uf
HP:0012218	Sarcome alvéolaire des tissus mous	pt
HP:0012218	Sarcome des partie molles alvéolaires	pt
HP:0012219	érythème noueux	pt
HP:0012221	vésicules prétibiales	pt
HP:0012221	lésions bulleuses prétibiales	uf
HP:0012222	hémangiomatose arachnoïde	pt
HP:0012223	Rupture de la rate	pt
HP:0012224	complexes immuns circulants	pt
HP:0012225	oligondontie des dents de lait	pt
HP:0012226	tératome ovarien	pt
HP:0012227	Rétrécissement urétral	pt
HP:0012228	Céphalée de tension	pt
HP:0012229	pléocytose dans le LCR	pt
HP:0012230	Décollement rhegmatogène de la rétine	pt
HP:0012231	décollement de la rétine exsudatif	pt
HP:0012232	intervalle qt raccourci	pt
HP:0012233	hématome intramusculaire	pt
HP:0012234	Agranulocytose	pt
HP:0012235	agranulocytose induite par les médicaments	pt
HP:0012236	chlore dans la sueur élevé	pt
HP:0012237	Acidurie urocanique	pt
HP:0012238	Hyperchylomicronémie	pt
HP:0012239	Atransferrinémie	pt
HP:0012241	atrophie du muscle releveur de la paupière supérieure	pt
HP:0012242	atrophie du muscle droit supérieur	pt
HP:0012243	morphologie anormale du système génital	pt
HP:0012244	détermination du sexe anormale	pt
HP:0012245	Inversion du sexe gonadique	pt
HP:0012246	paralysie du nerf oculomoteur	pt
HP:0012247	anosmie spécifique	pt
HP:0012248	allongement de l'intervalle pr	pt
HP:0012249	segment ST anormal	pt
HP:0012250	Dépression du segment ST	pt
HP:0012251	élévation du segment st	pt
HP:0012252	anomalie de la morphologie du système respiratoire	pt
HP:0012253	morphologie anormale de l'épithélium respiratoire	pt
HP:0012254	sarcome d'Ewing	pt
HP:0012256	bras de dynéine extérieurs absents	pt
HP:0012257	bras de dynéine intérieurs absents	pt
HP:0012258	Organisation anormale de l'axonème des cils vibratils	pt
HP:0012259	bras de dynéine intérieurs et extérieurs absents	pt
HP:0012260	Morphologie de la paire centrale des microtubules des cils vibratiles anormale	pt
HP:0012261	Physiologie des cils vibratiles respiratoires anormale	pt
HP:0012262	motilité ciliaire anormale	pt
HP:0012263	cils immobiles	pt
HP:0012265	dyskinésie ciliaire	pt
HP:0012268	Liposarcome myxoïde	pt
HP:0012268	Liposarcome myxoéde	pt
HP:0012269	quantité anormale du glycogène musculaire	pt
HP:0012270	contenu en glycogène musculaire diminué	pt
HP:0012271	obstruction épisodique des voies aériennes supérieures	pt
HP:0012272	onde J	pt
HP:0012274	hérédité autosomique dominante avec empreinte paternelle	pt
HP:0012275	hérédité autosomique dominante avec empreinte maternelle	pt
HP:0012276	ténosynovite du muscle fléchisseur des doigts	pt
HP:0012277	hypoglycinémie	pt
HP:0012278	anomalie du métabolisme de la sérine	pt
HP:0012279	hyposérinémie	pt
HP:0012280	amyloïdose hépatique	pt
HP:0012281	Ascites chyleuses	pt
HP:0012281	Ascites chyleux	pt
HP:0012281	Ascite chyleuse	pt
HP:0012282	exanthème morbilliforme	pt
HP:0012283	petites épiphyses fémorales distales	pt
HP:0012284	épiphyses tibiales proximales petites	pt
HP:0012285	physiologie anormale de l'hypothalamus	pt
HP:0012286	morphologie anormale de l'hypothalamus	pt
HP:0012288	tumeur de la tête et du cou	pt
HP:0012289	tumeur faciale	pt
HP:0012290	tumeur de la bouche	pt
HP:0012291	tumeur de la trachée	pt
HP:0012293	pigmentation génitale anormale	pt
HP:0012294	anomalie de l'os occipital	pt
HP:0012295	phalange moyenne du doigt gracile	pt
HP:0012296	phalange distale du doigt gracile	pt
HP:0012297	phalange proximale du doigt gracile	pt
HP:0012298	phalange proximale du doigt anormalement longue	pt
HP:0012299	phalange distale du doigt anormalement longue	pt
HP:0012300	agénésie de l'uretère	pt
HP:0012302	Encéphalite à Herpès simplex	pt
HP:0012303	anomalie de l'arc aortique	pt
HP:0012304	hypoplasie de l'arc aortique	pt
HP:0012305	coarctation de l'arc de l'aorte descendante	pt
HP:0012306	ossification anormale des côtes	pt
HP:0012307	côtes en forme de spatule	pt
HP:0012308	complément C9 sérique diminué	pt
HP:0012309	amyloïdose cutanée	pt
HP:0012310	nombre anormal de monocytes	pt
HP:0012311	monocytose	pt
HP:0012312	monocytopénie	pt
HP:0012313	nodosités d'Heberden	pt
HP:0012314	nodosité de Bouchard	pt
HP:0012315	Histiocytome	pt
HP:0012316	tumeur du tissu fibreux	pt
HP:0012317	arthrite sacroiliaque	pt
HP:0012318	Névralgie occipitale	pt
HP:0012319	pigmentation absente de l'abdomen	pt
HP:0012320	pigmentation absente des membres	pt
HP:0012321	Acidurie D-2-hydroxyglutarique	pt
HP:0012322	périfolliculite	pt
HP:0012323	myoclonies pendant le sommeil	pt
HP:0012324	Leucémie myéloïde	pt
HP:0012325	Leucémie myélomonocytaire chronique	pt
HP:0012326	anomalie de l'artère coeliaque	pt
HP:0012327	compression de l'artère coeliaque	pt
HP:0012328	Cémentome	pt
HP:0012329	Angiome en touffes	pt
HP:0012330	Pyélonéphrite	pt
HP:0012331	morphologie anormale du système nerveux autonome	pt
HP:0012332	physiologie anormale du système nerveux autonome	pt
HP:0012333	régulation sudomotrice anormale	pt
HP:0012334	cholestase extra-hépatique	pt
HP:0012335	anomalie du métabolisme des folates	pt
HP:0012336	concentration réduite du 5-méthyltetrahydrofolate dans le liquide céphalorachidien (LCR)	pt
HP:0012337	homéostasie anormale	pt
HP:0012338	dépense énergétique anormale	pt
HP:0012339	dépense énergétique au repos augmentée	pt
HP:0012341	Microprolactinome	pt
HP:0012342	Macroprolactinome	pt
HP:0012343	ferritine sérique diminuée	pt
HP:0012343	ferritinémie diminuée	uf
HP:0012344	Morphée	pt
HP:0012345	glycosylation anormale	pt
HP:0012346	glycosylation protéique anormale	pt
HP:0012347	Proteine N-glycosylée anormale	pt
HP:0012352	Fucosylation anormale dela proteine N-glycosylée	pt
HP:0012358	Proteine O-glycosylée anormale	pt
HP:0012359	Fucosylation anormale dela proteine O-glycosylée	pt
HP:0012364	potassium  urinaire diminué	pt
HP:0012365	hypophosphaturie	pt
HP:0012366	Invagination basilaire	pt
HP:0012368	Face plate	pt
HP:0012369	anomalie malaire	pt
HP:0012370	proéminence de l'os zygomatique	pt
HP:0012371	proéminence du visage	pt
HP:0012372	morphologie anormale de l'oeil	pt
HP:0012373	physiologie de l'oeil anormale	pt
HP:0012374	anomalie du globe oculaire	pt
HP:0012375	Chémosis	pt
HP:0012376	microphakie	pt
HP:0012377	Hémianopsie	pt
HP:0012378	Fatigue	pt
HP:0012379	actitvité enzymatique/coenzymatique anormale	pt
HP:0012380	activité réduite en carnitine O-palmitoyltransférase	pt
HP:0012381	autoalimentation retardée chez les bébés	pt
HP:0012382	shun de gauche à droite	pt
HP:0012383	shunt bidirectionnel	pt
HP:0012384	Rhinite	pt
HP:0012385	camptodactylie	pt
HP:0012386	hallux absent	pt
HP:0012387	Bronchite	pt
HP:0012388	Bronchite aiguë	pt
HP:0012389	hypotonie appendiculaire	pt
HP:0012390	fissure anale	pt
HP:0012391	hyporéfléxie des membres inférieurs	pt
HP:0012392	hyporéflexie de la mâchoire	pt
HP:0012393	Allergie	pt
HP:0012394	allergie au produit de contraste iodé	pt
HP:0012395	Allergie saisonnière	pt
HP:0012396	Dyskinésie biliaire	pt
